,blnu_mT,all_sT,WW_mInv,bjets_mbb,blnu_pt,WW_mT,blnu_lnu_mT,blnu_bl_mInv,jj_lnu_dR,jj_l_dR,bb_lnu_dR,bjets_dR,bjets_mean_pt,min_b_l_dR,bjet_bijet_dR,ak4_jet1_phi,lep0_iso,nAK4_btag,lep0_eta,all_pt,nAK4,met_phi,bjet1_pt,bjet_bijet_dEta,ak4_jet2_eta,ak4_jet3_phi,ak4_jet3_eta,ak4_jet0_eta,ak4_jet1_eta,ak4_jet2_phi,ak4_jet2_pt,nAK4_nonbtag,jj_lnu_dPhi,jj_l_dPhi,bjet0_pt,bjets_pt_bb,ak4_jet3_bscore,bjets_dPhi,bjets_dEta,trijet_pt_rat,min_b_lnu_dPhi,trijet_pt,min_b_l_dPhi,bjet_bijet_dPhi,trijet_bijet_dPhi,jj_lnu_dEta,met_pt,lep0_phi,bb_lnu_dPhi,ak4_jet0_bscore,trijet_bijet_dR,trijet_bijet_dEta,ak4_jet3_pt,trijet_mInv,mjj,WW_pt,ak4_jet2_bscore,ak4_jet1_pt,jj_l_dEta,ak4_jet0_pt,bb_lnu_dEta,lep0_pt,all_jets_HT,all_mInv,all_mT,ak4_jet1_bscore
bb_lnu_dPhi,-0.00011860282335913817,-0.0001247434151059607,-7.45882440020566e-05,-0.00017307744515879928,-0.000158471115439603,-8.650153527350433e-05,-4.5892951700644866e-05,-0.00019676920667370044,0.0003168823754786191,0.00043567339644442983,0.00025292933196208715,-0.00020272209947760214,-2.382769782253165e-05,-3.819311584008116e-05,-4.821229426791997e-05,-0.0007188877536127784,0.0002890467822370354,0.0006301870946903143,0.00015807427473312564,-0.000290768948214861,-0.00010130489271187863,0.0010470301727926897,0.00042935777335586616,0.0005375709785783803,0.00014065092149527497,0.0001247958109886899,-0.00028217874566528023,-0.00029564084536984114,2.559628087063384e-05,0.00011537821500405581,-0.00018895119299076272,-0.0004603497750064591,-0.4727897155327709,-0.3047936442278692,-0.000492875121880671,2.263346987992039e-05,8.420957037579551e-05,0.04148535437727704,-0.0002022525244239876,-0.0001524578068802548,-0.41682168506037165,-0.00016378073616414555,-0.2559714440195805,0.3496274144599364,0.35131936815252407,0.0005773407514490074,0.0001822953496541237,0.0006993089575994753,1.0,0.0002388461830312495,-0.00017407378426025378,0.00039739418697084866,-8.21105228791762e-05,-0.00010956757233271699,-2.2882255695907988e-05,-0.00015294865740457682,0.0003717488166381379,-0.0001749728342031736,0.0005032556554996923,-6.987588544114078e-05,-0.00013592302635427597,-0.00026938451594455776,-0.00013903900350418239,-0.00013370743043145244,-0.00013650519204179136,2.7694529971508866e-06
ak4_jet0_bscore,-0.037934475823011696,-0.171962090006382,-0.3010483003298015,0.20511743662437282,-0.09831101729527982,-0.29618284770390646,-0.14392222989048695,0.02543796903457206,-0.14369098882575754,-0.08154135624947162,0.13884179681799844,0.09995119276452807,0.26319855563138084,-0.021515515709197904,-0.03888329508849434,0.00030677978849519267,0.00011040851699117707,0.24020430804850634,0.00045987998901118486,-0.008749468133858969,-0.10966565118557087,0.0005112441820363532,0.04916713081519498,-0.0006019132700482816,0.00042724370179440287,1.3218409017028596e-05,-0.00013264393359514447,0.0011253528285314594,0.00043931144141262754,0.00020315466543641332,-0.10246448076957496,-0.23723057287106625,-4.001828454478364e-05,0.0002506694017299337,0.3602577893180277,0.10707121830789382,-0.18265775945128135,-0.00017049770620291608,4.6215547815007506e-05,-0.012359861548462754,-0.09539054351215233,-0.18025527983140294,-0.06820728368243971,0.0001428657624642409,0.00010499251493106319,-0.0003015837506692088,-0.12480653530843468,0.0002336949982042374,0.0002388461830312495,1.0,0.29673968735142225,-0.00015200948747741454,-0.11043221828121595,-0.1523347086911288,-0.2044033519112639,-0.05976122290613233,-0.2025905599447121,-0.09657841379590684,-0.00022500000861095496,-0.13883827970151585,-9.042701420678804e-05,-0.08649507483537784,-0.1477512044125048,-0.17657908408689535,-0.17641477496733785,-0.19649911852568092
trijet_bijet_dR,-0.16346677512733218,-0.21217356364800605,-0.25132385978563604,0.15576213449492782,-0.2632144923864456,-0.23999056143309233,-0.10054722424252753,-0.0005341927840693133,-0.15145877327932855,-0.06547131242886929,0.3037186612344673,0.018053922177795282,0.1441934382993044,0.15568240836555597,0.5305832588353695,0.0001948207516423359,-0.000833907258365386,0.00358174674962436,-0.0005607915696326677,0.0157312777594595,-0.21410804023917226,0.00011219162868808813,0.12997782408208036,-0.00012465368395948534,-0.00023661758370377686,-0.0005297107862780285,-0.00042108828444636443,0.00034327797472703705,0.000241096679252884,-0.00022954281895898725,-0.1791340658929682,-0.18822986316948806,-0.0002573411837716816,-0.00048245768529383296,0.08804280572942297,0.1289357707153004,-0.12301531287611434,0.00034504834641970003,4.094410808861886e-05,-0.48582244699312205,-0.07241663715420121,-0.3225377537149104,-0.03347741430029428,-0.00010377238607732523,-0.0004660252639045442,-0.00014021214179965553,-0.08807555732340623,-7.085906937521245e-05,-0.00017407378426025378,0.29673968735142225,1.0,0.00030924373340692244,-0.16051941437573228,0.1607231482879181,-0.09351534566510229,-0.013250109195527635,-0.08746198846285216,-0.18404962666898939,-0.00021925961782586073,-0.1397459839547377,-0.0002035997262282989,-0.07545814811624527,-0.20980650162610712,-0.12910714137919757,-0.12877097451488298,0.0167800326835722
trijet_bijet_dEta,0.00040073717797883536,0.00041060097121789203,0.00010129114716647649,0.0001922303252857251,0.0005490465940704053,0.00015161542277898,0.0002799773314573724,1.733894468270159e-05,7.300758222389157e-06,-6.454599885898587e-05,6.461914674472192e-05,-0.00025155172747411126,0.0006256095157423084,8.647622989306169e-05,0.000559363545283467,0.00020689196349197173,-0.00034805152629017886,-0.000506081729626086,0.17297569813338257,0.0005090997765527368,0.00010832936835808,0.0010022053597555755,0.0006191033963503722,0.7552130653401388,0.02689401861872655,-0.0002694171999109068,0.0107424190798899,0.1942891013998262,0.08069507813251173,0.00011239024976288201,0.0002316778573200509,0.0003931391466683983,-0.00014581546572704814,0.00024668214373919244,0.0003234547886874644,0.0004387616219490691,-0.0003670720217808853,6.36244565852492e-05,-0.06129358417996809,0.00025703352715640603,-9.864177900861267e-05,0.0004178016488945756,-0.00020089567827529615,-0.0002763189811019038,-0.0002763838455275702,0.39670254722349646,0.0002738147570321544,-0.0002928478431464588,0.00039739418697084866,-0.00015200948747741454,0.00030924373340692244,1.0,0.00017821409250969107,0.0005832562783978898,2.894388005676625e-05,0.00039608868550466145,-6.313601045898189e-05,0.00018984940259098585,0.40129512876481926,0.00045126499071652465,-0.30107436055602543,0.000278298307913195,0.0003425757983346624,0.0004423989554186116,0.0004519213409929559,9.107977743931467e-05
ak4_jet3_pt,0.3377969671086468,0.6447921741435364,0.3899181344168974,0.2895731714898501,0.3660125267372976,0.42458128694367225,0.15766550347659436,0.13175422100197579,0.01467276630241278,0.02831495812762368,-0.16869850459618843,0.016412072433417964,0.39440713069368766,-0.17931279030786224,-0.0038316851223818295,0.00022959472988358782,0.0048211158516299315,0.060877436938033,-0.00016163034037053683,0.03656647258020829,0.4584082058162529,-0.0002299809925901344,0.31651049181053914,0.00030377059062162943,-6.805608997881e-05,0.00034898811286179776,-0.0005040603174104485,-0.0003210230466791734,-0.0001480075204162103,-0.00010522854930215891,0.7209457773323711,0.3625083393633072,0.0004307845412268449,9.700527165414682e-05,0.2822123401513096,0.2908926244063641,0.06967465173189202,-0.000240238669575652,-0.00037179981365784284,0.09787915207415611,0.04000391175623475,0.5199689056248791,0.030073416206698452,-0.00042264496021095276,-8.642847411251614e-05,3.3418413688869006e-05,0.13698351202386874,-0.00042708904920503503,-8.21105228791762e-05,-0.11043221828121595,-0.16051941437573228,0.00017821409250969107,1.0,0.39459691955678927,0.31321250445736754,0.4162149557909988,0.017416908404403315,0.5211720783087669,0.00013157882155901044,0.4306761613592964,-0.00021644207073505197,0.10608606245573585,0.7070720434895418,0.602163373046707,0.6019661294652359,-0.047022554924376514
trijet_mInv,0.3044712053447027,0.5362410831958694,0.6842635492182966,0.2535332502349091,0.32204779120039534,0.7015215694422955,0.2308146576930621,0.11837581997592977,0.0979288963258598,0.11123644585358393,-0.08539090140235206,-0.006882468798896833,0.32694268427933076,-0.0778486263458885,0.44990537440821093,0.0001308904141811036,0.002800841461887411,-0.018006839293824423,-3.144387645442646e-05,0.08259888497394763,0.1565977039721639,-0.000477924408750567,0.2569366438196904,0.0007432970144421661,-0.000569722711272974,-0.00032575514211935773,3.997238381217052e-05,0.0003245154516683763,-0.000570674807031339,-0.0005045697414861445,0.46134133230025176,0.14676066055164014,-2.8699353241301804e-05,-0.00021554024310214327,0.23970429729150314,0.3626737222166102,0.05327527809990082,-0.00011496804139723491,-0.000587994890392119,-0.16476810618602028,0.05855691260973541,0.4000523653595704,0.05291856544159961,-2.049904692021332e-05,-0.00023550396470800442,0.00018166096483241534,0.21176358563270573,-0.0003464990148379274,-0.00010956757233271699,-0.1523347086911288,0.1607231482879181,0.0005832562783978898,0.39459691955678927,1.0,0.800562664839865,0.3786322050998809,0.051515058813250095,0.47015618932133496,0.00032211804751192726,0.527339209948454,-0.0002344327044314234,0.13204515472452558,0.5478398315774322,0.7127295089814032,0.7128931731848506,-0.012726534958364958
mjj,0.2245533672305514,0.42160979468682896,0.7122801656006492,0.05452740391100644,0.2500687514478141,0.7092966074475839,0.16885124741104976,0.07181303440860351,0.09514041017429194,0.08370505559379823,-0.12128618663123002,-0.04072013546498991,0.12188062852505092,-0.06867189455157119,0.13295156528958385,1.464451560208004e-05,0.002179097046537949,-0.0286744358537886,0.00017741430720284918,0.05405615691692685,0.10241137538999108,-0.00017361436718662976,0.08295676231548886,2.4798573002188082e-05,4.671048536683397e-05,-3.391189170048999e-05,-3.430138755612939e-05,5.6025415557190594e-05,-0.0006248582395372109,-0.0005325508331781182,0.3731446865938469,0.10596107532709999,-0.00021420528269828506,6.740618474086904e-05,0.10296759727303563,0.17575788102653878,0.10117656262775196,2.776537943036904e-05,-7.885897535436549e-05,-0.13523556398109,0.04391564355210267,0.3131953078270995,0.03794915555303615,-0.00017066358964164927,-0.00025069423522823867,-7.736415820840613e-05,0.1586134611228209,-7.121741897891666e-05,-2.2882255695907988e-05,-0.2044033519112639,-0.09351534566510229,2.894388005676625e-05,0.31321250445736754,0.800562664839865,1.0,0.23518701148459395,0.05670823435009783,0.38592943374743477,9.84026761858671e-05,0.41796028770080734,0.0001617136887599469,0.09670453552382882,0.4348415497545578,0.5605934027029018,0.5605813779009202,-0.03523097436262117
WW_pt,0.4288228405282042,0.631662222986518,0.3004386204406276,0.17192201307994723,0.29815090242094466,0.4130887760270141,0.24826284907992607,0.2821492861182659,-0.34045552029177434,-0.17519288902938734,-0.037491346466096136,-0.23736750014422242,0.456992055017149,0.034275908714133566,0.1768188514057716,0.0004931695715504184,0.0028768114924887325,-0.0073092298565367395,-7.330888244632834e-05,0.18165448657997965,0.28818522246117634,0.00017683534235342048,0.34634739384231467,0.000635929276756158,-0.0003634312752244206,-0.0004088698390188465,-0.00032349344570086017,-5.4749374427901724e-06,0.00010010941612693863,-0.00033491605678645395,0.48019095610659135,0.2548236772071529,0.0003981870576572711,-9.812095227948406e-05,0.34862450583464777,0.7045722261655708,0.016392165316343518,0.00024008170558681644,-0.00010552888672713926,-0.0337753129890583,0.04434378609748967,0.4632742746619968,0.06329406807182239,-0.0005779738664538265,-0.000438792624939749,0.00012068253667658976,0.2122741970022619,0.0006315102037504832,-0.00015294865740457682,-0.05976122290613233,-0.013250109195527635,0.00039608868550466145,0.4162149557909988,0.3786322050998809,0.23518701148459395,1.0,-0.017491935264730536,0.5680131673062361,0.00019935893532136619,0.6216784137529378,-0.0002248496876150582,0.16528948398821153,0.6541561377506169,0.5551951550508079,0.5577581044985694,-0.06512536381272158
ak4_jet2_bscore,-0.016343801296851486,0.02490677195403995,0.07981476647831104,-0.04524192080170199,0.01868368838196941,0.07508244992321264,0.023636475312332286,-0.03790046468755442,0.043806736071088814,0.025258881794280978,-0.05319934954688456,-0.02663480457071239,-0.06882215818552928,-0.02318375279752064,0.0015032455402404167,5.32244690134915e-05,-0.0007611099408386101,0.23058661961195726,0.00023818809673890166,-0.010434055139581701,-0.02896067095506103,-0.00011839121646312443,0.023485783234878488,-0.000481310251850528,0.0008430206421588936,2.7961128265499573e-05,0.000700737890280339,0.0002892244411109364,0.0005175977760529689,-0.00022818129604752996,0.056008787392359406,-0.1613958237561039,-1.2886241561869005e-05,0.0001952780914074654,-0.13275973964090118,-0.047990908446295624,-0.15465694520823334,-0.0001180671669336785,-0.0003796920553517902,-0.049624601191894845,0.029468160471951364,0.027734306084356064,0.01887159561560257,-8.463179686580256e-05,-1.3388674821641922e-05,-0.0005832795056578997,0.025869177365611114,-0.00024142985009488019,0.0003717488166381379,-0.2025905599447121,-0.08746198846285216,-6.313601045898189e-05,0.017416908404403315,0.051515058813250095,0.05670823435009783,-0.017491935264730536,1.0,0.015590907739756557,-0.0005063318527424772,0.01979240705413873,-0.0004274820151207629,0.012481236570995891,0.019061593682667192,0.01752088373284926,0.01736554717643818,-0.20527627747770655
ak4_jet1_pt,0.5592654261848609,0.8129668714175448,0.4993874918856996,0.4474924429204261,0.6049917594747548,0.5493252896169917,0.2351186103018108,0.21375667658659098,0.0256492329563761,0.04611107641789567,-0.22112818595179895,0.04277925538967322,0.67517221873958,-0.2513690777030559,-0.016122527841281837,0.0005347340604466151,0.004616746016127427,0.029820840170989193,-4.5911038497443665e-05,0.050869786786437735,0.24044155802401146,-0.0005436912082835193,0.49304643638337936,0.00033043450754849786,-0.0007544548725404696,0.0002030644616693955,1.0465895252219588e-05,-0.00011833053063965902,-0.00013742768430304904,-0.0004522128013533861,0.7159607057129729,0.19138737202118514,0.0006271940694345413,0.0006057322500751126,0.5348611144847302,0.5165709348059047,0.00883557424402545,-0.00036485602041148326,-0.00040879016756828083,0.1503823052240624,0.04004802796284278,0.7307434643838155,0.030644417653660633,-0.0005924147222479782,-0.0001339169830513927,0.00010993217701846518,0.20529428496819047,-0.0003340880500828977,-0.0001749728342031736,-0.09657841379590684,-0.18404962666898939,0.00018984940259098585,0.5211720783087669,0.47015618932133496,0.38592943374743477,0.5680131673062361,0.015590907739756557,1.0,0.00019200173443306996,0.7506559165811898,7.27066268552906e-05,0.15738494588402188,0.8758996378906656,0.6915304379753271,0.6914740710664908,0.03756078957206448
jj_l_dEta,0.0001716779071823298,0.00042784738718204264,0.00018756562440626313,-0.0005370304415899114,0.00046000350706283243,0.00020690352268203327,0.00011990117542263077,6.843261883920125e-05,9.652893562020751e-05,0.0001433042146407814,-0.00033190174613494035,-0.0007087632838172396,0.00021796547043694253,4.940831962043198e-05,0.0007300645928640063,6.384104698169581e-05,0.00015646281441872686,-0.001003608779810921,0.5343910809548582,5.5134820710843264e-05,-2.0268603539970073e-05,-0.0004246473019146288,0.00021558667717670076,0.6378987722145576,-0.23722132255237047,-0.0006103286724039488,-0.2209717958498657,-0.2943375437678459,-0.21511658738896564,6.188864244137966e-05,0.0002811645909833288,0.0005752748841733891,0.00015806054102413908,0.00028589188249520135,0.00011281211883748006,0.0003259697655086621,-0.00012942772434374242,0.0002556887487757723,0.06280933038722682,-0.0003559597788518345,-0.0003259599833787338,5.101634400936626e-05,-0.00044476416717100203,-0.000226127950895853,-0.0002853686369979677,0.958395888159574,0.00040764727472817464,-0.0009789372902404424,0.0005032556554996923,-0.00022500000861095496,-0.00021925961782586073,0.40129512876481926,0.00013157882155901044,0.00032211804751192726,9.84026761858671e-05,0.00019935893532136619,-0.0005063318527424772,0.00019200173443306996,1.0,0.0002983075402115441,0.29783988355461893,0.0005614333264579436,0.0002538458668533547,8.470259557947214e-05,8.375147612841947e-05,-9.521007487844254e-05
ak4_jet0_pt,0.613992850445928,0.8824535540808099,0.6185141542081977,0.3740215522404207,0.6891541962277647,0.6727657343151835,0.41731355520820795,0.19325223068962696,0.03665639432628602,0.06619763530166743,-0.2173492153890264,0.004839495701559352,0.6208813401613096,-0.23368848116888075,0.0341562669884573,0.0005176647674139035,0.004255674459005139,0.0016623199754487229,0.00014618710463040353,0.08122556564593326,0.21475612327989735,-0.0004889985058979624,0.4665413193428355,0.0004918800665876782,-0.0007278504162033864,7.750202544676497e-05,-9.122665444517913e-05,0.00011077416586747463,0.00015088789110683925,-0.00032741831637546153,0.5679978629250516,0.18569521818724224,0.0006135292007034269,0.0003905498776256237,0.4779104860055238,0.5723659919835583,0.018876883513667297,-0.0003906261403661859,-0.00016055977568674948,0.15536105537848638,0.050976048513709044,0.830812757033074,0.043162095821051606,-0.0005536076266162524,-0.0003426005871388216,0.00011261061003091178,0.3655263601341804,6.908458877370633e-05,-6.987588544114078e-05,-0.13883827970151585,-0.1397459839547377,0.00045126499071652465,0.4306761613592964,0.527339209948454,0.41796028770080734,0.6216784137529378,0.01979240705413873,0.7506559165811898,0.0002983075402115441,1.0,-0.00016925607527704743,0.27279988638768143,0.8828597171443634,0.7368240113845665,0.7372219999021219,0.02924530260468575
bb_lnu_dEta,-2.2783456924257144e-05,4.2004439851645056e-05,0.00036305832898110796,-0.00036758341275408904,0.00036011119799939274,0.0003178826946459136,0.0002550632176791473,-0.00029863879833383854,0.0002285803372868454,0.00015623527452000524,-0.0007477920646318765,-0.0001368527600532082,-0.00019138601520210817,-0.00015970787757326913,-0.0003445521728598416,0.00022982627266634133,4.8186514897059074e-05,-0.0001645445017165653,0.12286679099940322,6.464945000992269e-05,-0.0003335035100264376,-0.0009023991226870264,-0.00014963436151029365,-0.2100888039263427,-0.34336562624572786,-0.00011586406662885447,-0.2937587311707267,-0.39791400554760187,-0.38143441676762274,-5.975309659502272e-05,0.0001389998711690932,-0.00019269213676413287,-5.5654917763634024e-05,0.000568963339643663,-0.0001411368179116209,0.00010006974712043546,0.00031426893021843877,-8.314940749566746e-05,0.1252795144823427,-2.7935754437995704e-05,-0.00011905525020023605,3.7721545197308958e-06,-7.385788455761129e-05,0.0003609871468058726,0.00018831824934755542,0.3580802584625961,0.0003856434648409846,-0.00017376932072263416,-0.00013592302635427597,-9.042701420678804e-05,-0.0002035997262282989,-0.30107436055602543,-0.00021644207073505197,-0.0002344327044314234,0.0001617136887599469,-0.0002248496876150582,-0.0004274820151207629,7.27066268552906e-05,0.29783988355461893,-0.00016925607527704743,1.0,0.0003731713713591973,-0.00015690454680633697,-0.00039052035459021835,-0.0003918606558774471,-1.7565652591115182e-05
lep0_pt,0.44667144847904383,0.39776786385777263,0.4058678317041774,0.06522151249926601,0.43518123456557384,0.4103918554594434,0.6048304662488875,0.31223333816810184,0.11347428534984841,0.16530761940031852,0.024471713986936084,-0.021521546156150456,0.1357367772788081,-0.04559619538318216,-0.10833001005786486,0.00027820937556530967,-0.024939474491788512,-0.03574228870168964,0.0009295902686491977,0.05278177886816906,0.05728202594291751,-0.00014802079524265304,0.11083671280928944,0.00025848828588935496,-0.00019931901771334866,0.00035627127616344646,0.00021405361957675808,0.0002661112216214055,0.00041350394991441266,0.0003350515228590138,0.1361818410514383,0.07090770004704756,0.0005354887985356905,0.00024484630828087203,0.09509975944900376,0.15969695827540487,0.023305417010287294,-0.0002710076554296441,-0.0004638704315033269,0.20057818261616267,-0.011547951539072253,0.37251679896878476,-0.014613480949037954,-0.0003599371755110522,-0.0002323339136100705,0.0004838842456454364,0.03669767570687726,0.0002221603328023445,-0.00026938451594455776,-0.08649507483537784,-0.07545814811624527,0.000278298307913195,0.10608606245573585,0.13204515472452558,0.09670453552382882,0.16528948398821153,0.012481236570995891,0.15738494588402188,0.0005614333264579436,0.27279988638768143,0.0003731713713591973,1.0,0.2225869465865718,0.3149650477856683,0.31536851444034436,-0.021029978843591462
all_jets_HT,0.5967194963132618,0.9518866552677369,0.6076010309374256,0.4161646792322891,0.6581109940484159,0.6646202076092687,0.33684211733976316,0.2084364098136681,0.024599657411568096,0.0517673465193232,-0.24758495582494525,0.018554424390272814,0.6433894331672662,-0.25891749334221403,0.008162651419275956,0.0004993079763631247,0.0058949510098634085,0.045423179935121814,-2.8386333544504305e-05,0.0696929503150551,0.48680333043684637,-0.0004906843198700664,0.4830313760381033,0.0004972983116037712,-0.0006439589915436562,0.0002203879279959202,-0.0002335329427705454,-0.00013329834315064907,-5.221882285543071e-05,-0.00034965382853018945,0.8060833271739728,0.3963206464122757,0.0006676689440041148,0.0005055767813447477,0.4956843361010754,0.5437012834897585,0.024687909001642555,-0.0003506028593971576,-0.00045028029826474526,0.1940788886912456,0.05648706747390197,0.8423204670591016,0.045465504054463785,-0.0005975572250782316,-0.00021837872301588135,0.0001071351715141504,0.2941842034901798,-0.0001352887462364348,-0.00013903900350418239,-0.1477512044125048,-0.20980650162610712,0.0003425757983346624,0.7070720434895418,0.5478398315774322,0.4348415497545578,0.6541561377506169,0.019061593682667192,0.8758996378906656,0.0002538458668533547,0.8828597171443634,-0.00015690454680633697,0.2225869465865718,1.0,0.8368499136375664,0.8369087024897207,-5.865339749980833e-05
all_mInv,0.6707467029339871,0.8607024395225967,0.7983599166571091,0.427714525801442,0.6152870487334094,0.8337730407339929,0.5027002298849672,0.29833357799084687,0.17336285371130997,0.19858695276569258,-0.11602428595743601,0.10166709769645858,0.48100715597489846,-0.13206459979548274,0.1338257839425937,0.0002528073167333979,-0.0005514452219787003,0.009846942429907612,-0.0002610720287547201,0.08821669239311421,0.47142822533982265,-0.0005795002018479386,0.3702789661249382,0.000622132613379108,-0.0006231439276488761,-2.783005304252823e-05,-0.00016541637056544166,6.857301040546758e-05,-0.0003852055785212849,-0.00044170698960728234,0.6597164302908965,0.40397287197754944,0.0004365741601980576,7.441704291139341e-05,0.3608645208835897,0.4411698020601592,0.0326219490910012,-3.783533370097593e-05,-0.000624189268016847,0.20528184393812954,0.04552868422525581,0.7447062474467673,0.03774656864321281,-0.00027181700460710104,-0.00026955746295740616,-7.068762134450353e-05,0.3973721952782266,-8.888212533274629e-06,-0.00013370743043145244,-0.17657908408689535,-0.12910714137919757,0.0004423989554186116,0.602163373046707,0.7127295089814032,0.5605934027029018,0.5551951550508079,0.01752088373284926,0.6915304379753271,8.470259557947214e-05,0.7368240113845665,-0.00039052035459021835,0.3149650477856683,0.8368499136375664,1.0,0.9998414675779836,-0.029210041117335116
all_mT,0.6712369083234945,0.8610817684156318,0.7983359966307597,0.4275162766347485,0.6155397611702323,0.8341217068795386,0.5036589948625665,0.2984295555272743,0.17174663431400794,0.19770021271688934,-0.11758845061133626,0.10104796443532174,0.4812585705445383,-0.132635730643988,0.13349714392250522,0.0002575615499400132,-0.00046420042402228664,0.009459515770844898,-0.0002643192118203406,0.10343786336012567,0.4710717143129953,-0.0005567667116391366,0.37034391672820055,0.0006260418830219976,-0.0006302374610992827,-2.9754254404179875e-05,-0.00017198838707311283,6.906342156795269e-05,-0.00037685231862376236,-0.00044007224958431444,0.6595687331022962,0.40389185069848427,0.0004397999632463067,7.776304986813526e-05,0.36118956770741195,0.44211771203814504,0.03248164569719242,-3.2330651600002115e-05,-0.0006256092632224635,0.20560539978450226,0.046105962008600135,0.745309274573155,0.03816663766490488,-0.0002812468039834581,-0.0002790538739303803,-7.198783090936743e-05,0.39836127512683167,-1.9243410843846172e-06,-0.00013650519204179136,-0.17641477496733785,-0.12877097451488298,0.0004519213409929559,0.6019661294652359,0.7128931731848506,0.5605813779009202,0.5577581044985694,0.01736554717643818,0.6914740710664908,8.375147612841947e-05,0.7372219999021219,-0.0003918606558774471,0.31536851444034436,0.8369087024897207,0.9998414675779836,1.0,-0.02944196873367397
ak4_jet1_bscore,0.021109887126300905,-0.010670605553704336,-0.028558251537581278,0.12329036309656596,0.05266884893294956,-0.036368761444106196,-0.034498780176394864,-0.008570462738556644,0.033936790007360405,0.01465289379513019,-0.03234180586373921,0.042948197919444146,0.11926785190467386,-0.09071051630058719,-0.013275763332557183,-0.0014304230036746302,0.0003113822666280092,0.24296506697368547,0.00043442208933001437,-0.01717129624553815,-0.06846090984617449,-0.0001605408785864766,0.08505543824762565,-0.0004719612694629199,0.0001391691598139201,0.0002490542707319911,-0.00010742095332885015,0.00015342024386999896,0.0009501704383266113,-0.00017256360821623324,-0.018092276004614046,-0.20304420698471562,-0.00018375048610902618,-0.00022904028638896491,0.09664682488784389,-0.03728614771387951,-0.18174799405890554,-0.00016873982867264743,-0.00011215030612635524,0.01819382556429834,-0.0014849137581644562,0.022843858087726553,-0.0051098496067288396,0.0002103238576862854,0.00024728208154436434,-0.00022837433947278668,-0.025280355086292162,0.0004717423578414519,2.7694529971508866e-06,-0.19649911852568092,0.0167800326835722,9.107977743931467e-05,-0.047022554924376514,-0.012726534958364958,-0.03523097436262117,-0.06512536381272158,-0.20527627747770655,0.03756078957206448,-9.521007487844254e-05,0.02924530260468575,-1.7565652591115182e-05,-0.021029978843591462,-5.865339749980833e-05,-0.029210041117335116,-0.02944196873367397,1.0
